Year,Warehouse,Division,Category Description,Style Description,Color,$ Unit Price - Outlet MSRP,$ Unit Cost - Standard,margin $,margin %,quantity
2016,Miami,Mens,T-shirts,OAO PUSHTHRU PREM SHOR IN,H4KI,9.99,3.78,6.21,0.621621622,19658
2016,Miami,Mens,T-shirts,OAO PUSHTHRU PREM SHOR IN,H6DL,9.99,3.78,6.21,0.621621622,14719
2016,Miami,Mens,T-shirts,OAO PUSHTHRU PREM SHOR IN,H6GA,9.99,3.78,6.21,0.621621622,19812
2016,Miami,Mens,T-shirts,OAO PUSHTHRU PREM SHOR IN,HBRM,9.99,3.78,6.21,0.621621622,14310
2016,Miami,Mens,T-shirts,OAO PUSHTHRU PREM SHOR IN,HGL,9.99,3.78,6.21,0.621621622,17329
2016,Miami,Mens,T-shirts,OAO PUSHTHRU PREM SHOR IN,HRY,9.99,3.78,6.21,0.621621622,23518
2016,Miami,Mens,T-shirts,OAO PUSHTHRU PREM SHOR IN,HRY1,9.99,3.78,6.21,0.621621622,21001
2016,Miami,Mens,T-shirts,OAO PUSHTHRU PREM SHOR IN,WSG,9.99,4.99,5,0.500500501,18547
2016,Miami,Mens,T-shirts,OAO COLOR PREM SHOR IN,00A,9.99,3.79,6.2,0.620620621,11426
2016,Miami,Mens,T-shirts,OAO COLOR PREM SHOR IN,06A,9.99,3.7,6.29,0.62962963,12284
2016,Miami,Mens,T-shirts,OAO COLOR PREM SHOR IN,06GA,9.99,3.89,6.1,0.610610611,21894
2016,Miami,Mens,T-shirts,OAO COLOR PREM SHOR IN,06GB,9.99,3.89,6.1,0.610610611,11632
2016,Miami,Mens,T-shirts,OAO COLOR PREM SHOR IN,HBEB,9.99,4.11,5.88,0.588588589,19248
2016,Miami,Mens,T-shirts,OAO COLOR PREM SHOR IN,HBK1,9.99,3.83,6.16,0.616616617,17515
2016,Miami,Mens,T-shirts,OAO COLOR PREM SHOR IN,WSG,9.99,3.79,6.2,0.620620621,20945
2016,Miami,Mens,T-shirts,ICON PREM SHOR FO,06G,9.99,4.48,5.51,0.551551552,22495
2016,Miami,Mens,T-shirts,ICON PREM SHOR FO,6DVP,9.99,4.27,5.72,0.572572573,11999
2016,Miami,Mens,T-shirts,ICON PREM SHOR FO,H31J,9.99,4.42,5.57,0.557557558,13611
2016,Miami,Mens,T-shirts,ICON PREM SHOR FO,HBK,9.99,4.42,5.57,0.557557558,21755
2016,Miami,Mens,T-shirts,DFUSOLMPICTM PREM SHOR IN,00A,9.99,7.22,2.77,0.277277277,24019
2016,Miami,Mens,T-shirts,DFUSOLMPICTM PREM SHOR IN,07F,9.99,7.58,2.41,0.241241241,13981
2016,Miami,Mens,T-shirts,DFUSOLMPICTM PREM SHOR IN,10A,9.99,7.28,2.71,0.271271271,22092
2016,Miami,Mens,T-shirts,USOLYMPICDRI PREM SHOR IN,00A,9.99,7.22,2.77,0.277277277,16938
2016,Miami,Mens,T-shirts,USOLYMPICDRI PREM SHOR IN,07F,9.99,7.58,2.41,0.241241241,23137
2016,Miami,Mens,T-shirts,USOLYMPICDRI PREM SHOR IN,10A,9.99,7.28,2.71,0.271271271,12168
2016,Miami,Mens,T-shirts,USOLYMPICDRI PREM SHOR IN,4FW,9.99,8.67,1.32,0.132132132,17106
2016,Miami,Mens,T-shirts,USOLYMPICDRI PREM SHOR IN,6DL,9.99,7.15,2.84,0.284284284,17076
2016,Miami,Mens,T-shirts,POLAROID PREM SHOR MA,06G,9.99,4.81,5.18,0.518518519,19174
2016,Miami,Mens,T-shirts,SNAKED PREM SHRT SM,10A,9.99,6.44,3.55,0.355355355,12571
2016,Miami,Mens,T-shirts,SNAKED PREM SHRT SM,4KI,9.99,5.51,4.48,0.448448448,24201
2016,Miami,Mens,T-shirts,ICON SHRT SHOR BK,BLK,9.99,4.33,5.66,0.566566567,13627
2016,Miami,Mens,T-shirts,ICON SHRT SHOR BK,HTG,9.99,3.4,6.59,0.65965966,13919
2016,Miami,Mens,T-shirts,ICON SHRT SHOR BK,HTG1,9.99,4.48,5.51,0.551551552,19369
2016,Miami,Mens,T-shirts,ICON SHRT SHOR BK,WHT,9.99,4.05,5.94,0.594594595,15047
2016,Orlando,Mens,T-shirts,OAO RGN JRSY PREM LONG IN,HGO,9.99,8.15,1.84,0.184184184,16527
2016,Orlando,Mens,T-shirts,ICON DRI PREM DRFT FO,07F,9.99,4.99,5,0.500500501,21436
2016,Orlando,Mens,T-shirts,ICON DRI PREM DRFT FO,3HR,9.99,4.99,5,0.500500501,20265
2016,Orlando,Mens,T-shirts,ICON DRI PREM DRFT FO,3LR,9.99,4.99,5,0.500500501,15073
2016,Orlando,Mens,T-shirts,ICON DRI PREM DRFT FO,4FW,9.99,4.99,5,0.500500501,10907
2016,Orlando,Mens,T-shirts,ICON DRI PREM DRFT FO,6BA,9.99,4.99,5,0.500500501,19635
2016,Orlando,Mens,T-shirts,ICON DRI PREM DRFT FO,H44B,9.99,4.99,5,0.500500501,20720
2016,Orlando,Mens,T-shirts,GATORZ PREM SHOR FO,10A,9.99,4.1,5.89,0.58958959,21158
2016,Orlando,Mens,T-shirts,GATORZ PREM SHOR FO,HBK2,9.99,4.42,5.57,0.557557558,13130
2016,Orlando,Mens,T-shirts,ICN SLSH OUT PREM SHOR FO,3HR,9.99,5.38,4.61,0.461461461,23279
2016,Orlando,Mens,T-shirts,ICN SLSH OUT PREM SHOR FO,4FW,9.99,7.85,2.14,0.214214214,16858
2016,Orlando,Mens,T-shirts,OAO COLOR PREM SHOR FO,06GA,9.99,4.38,5.61,0.561561562,19290
2016,Orlando,Mens,T-shirts,OAO COLOR PREM SHOR FO,10A,9.99,3.95,6.04,0.604604605,16648
2016,Orlando,Mens,T-shirts,OAO COLOR PREM SHOR FO,H45A,9.99,4.32,5.67,0.567567568,23354
2016,Orlando,Mens,T-shirts,OAO COLOR PREM SHOR FO,HBK3,9.99,4.32,5.67,0.567567568,13895
2016,Orlando,Mens,T-shirts,OAO COLOR PREM SHOR FO,HDPU,9.99,5.05,4.94,0.494494494,15060
2016,Orlando,Mens,T-shirts,OAO PT PREM SHOR FO,H71R,9.99,4.71,5.28,0.528528529,12543
2016,Orlando,Mens,T-shirts,POLAROID PREM SHOR FO,06G,9.99,4.53,5.46,0.546546547,23544
2016,Orlando,Mens,T-shirts,POLAROID PREM SHOR FO,3JC,9.99,4.43,5.56,0.556556557,18045
2016,Orlando,Mens,T-shirts,SCOUT PREM DRFT FO,07FB,9.99,6.68,3.31,0.331331331,16610
2016,Orlando,Mens,T-shirts,SCOUT PREM DRFT FO,47N,9.99,6.35,3.64,0.364364364,10734
2016,Orlando,Mens,T-shirts,SCOUT PREM DRFT FO,H3HU,9.99,6.39,3.6,0.36036036,20944
2016,Orlando,Mens,T-shirts,STAPLE PREM DRFT FO,10A,9.99,5.56,4.43,0.443443443,17903
2016,Orlando,Mens,T-shirts,STAPLE PREM DRFT FO,6DL,9.99,6.95,3.04,0.304304304,12183
2016,Orlando,Mens,T-shirts,STAPLE PREM DRFT FO,H3HU,9.99,5.39,4.6,0.46046046,12318
2016,Orlando,Mens,T-shirts,SUNK DRIBLND PREM SHOR FO,4FW,9.99,6.63,3.36,0.336336336,18055
2016,Orlando,Mens,T-shirts,SUNK DRIBLND PREM SHOR FO,HBEB,9.99,6.63,3.36,0.336336336,21369
2016,Orlando,Mens,T-shirts,SNSHN DRIB PREM SHOR FO,BRJ,9.99,6.41,3.58,0.358358358,16919
2016,Orlando,Mens,T-shirts,SNSHN DRIB PREM SHOR FO,GRYB,9.99,7.23,2.76,0.276276276,18970
2016,Orlando,Mens,T-shirts,STATESIDE PREM SHOR FO,10A,9.99,4.1,5.89,0.58958959,23502
2016,Orlando,Mens,T-shirts,STATESIDE PREM SHOR FO,HBK2,9.99,4.42,5.57,0.557557558,16890
2016,Orlando,Mens,T-shirts,TEAM PREM SHOR FO,3KR,9.99,4.78,5.21,0.521521522,21588
2016,Orlando,Mens,T-shirts,STAPLE TRIB PREM SHOR FO,6DL,9.99,5.05,4.94,0.494494494,14228
2016,Orlando,Mens,T-shirts,STAPLE TRIB PREM SHOR FO,ARTT,9.99,5.15,4.84,0.484484484,13512
2016,Orlando,Mens,T-shirts,STAPLE TRIB PREM SHOR FO,GRYB,9.99,5.45,4.54,0.454454454,21184
2016,Orlando,Mens,T-shirts,YIELD PREM SHOR FO,06A,9.99,5.02,4.97,0.497497497,16718
2016,Orlando,Mens,T-shirts,YIELD PREM SHOR FO,44B,9.99,4.88,5.11,0.511511512,20377
2016,Orlando,Mens,T-shirts,YIELD PREM SHOR FO,H6DL,9.99,5.02,4.97,0.497497497,17833
2016,Orlando,Mens,T-shirts,YIELD PREM SHOR FO,HBK,9.99,5.02,4.97,0.497497497,15660
2016,Orlando,Mens,T-shirts,BORDERLINE PREM TRIB FO,67P,9.99,6.15,3.84,0.384384384,14490
2016,Orlando,Mens,T-shirts,BORDERLINE PREM TRIB FO,CHR,9.99,6.15,3.84,0.384384384,16347
2016,Orlando,Mens,T-shirts,WORLD RECORD PREM SHOR FO,06G,9.99,4.28,5.71,0.571571572,16228
2016,Orlando,Mens,T-shirts,WORLD RECORD PREM SHOR FO,HBK,9.99,4.22,5.77,0.577577578,23120
2016,Orlando,Mens,T-shirts,OAO PUSHTHRU PREM SHOR IN,00A,9.99,3.74,6.25,0.625625626,12631
2016,Orlando,Mens,T-shirts,OAO PUSHTHRU PREM SHOR IN,06GA,9.99,3.84,6.15,0.615615616,23286
2016,Orlando,Mens,T-shirts,OAO PUSHTHRU PREM SHOR IN,10A,9.99,3.46,6.53,0.653653654,19368
2016,Orlando,Mens,T-shirts,STAPLE VNECK PREM SHOR IN,H3KS,9.99,3.46,6.53,0.653653654,11341
2016,Orlando,Mens,T-shirts,STAPLE VNECK PREM SHOR IN,HBRM,9.99,3.46,6.53,0.653653654,15232
2016,Orlando,Mens,T-shirts,STAPLE POKET PREM SHOR IN,06G,9.99,0.4,9.59,0.95995996,10585
2016,Orlando,Mens,T-shirts,ICON DRI PREM SHOR IN,07FB,9.99,6.11,3.88,0.388388388,22797
2016,Orlando,Mens,T-shirts,ICON DRI PREM SHOR IN,6DL,9.99,5.83,4.16,0.416416416,15958
2016,Orlando,Mens,T-shirts,ICON DRI PREM SHOR IN,6DLA,9.99,5.83,4.16,0.416416416,11268
2016,Orlando,Mens,T-shirts,OAO DRI PREM SHOR IN,07FA,9.99,6.81,3.18,0.318318318,18219
2016,Orlando,Mens,T-shirts,OAO DRI PREM SHOR IN,4FW,9.99,7.61,2.38,0.238238238,11099
2016,Orlando,Mens,T-shirts,ICON PT TRI PREM SHOR IN,GRY1,9.99,6.05,3.94,0.394394394,22233
2016,Orlando,Mens,T-shirts,ICON BS FILL PREM SHOR IN,00A,9.99,4.38,5.61,0.561561562,14892
2016,Orlando,Mens,T-shirts,STAPLE DRIB PREM SHOR IN,4FW,9.99,6.99,3,0.3003003,16489
2016,Orlando,Mens,T-shirts,STAPLE DRIB PREM SHOR IN,GRYB,9.99,6.99,3,0.3003003,18124
2016,Orlando,Mens,T-shirts,CIRCL ICN PT PREM SHOR IN,H4KI,9.99,4.37,5.62,0.562562563,14131
2016,Orlando,Mens,T-shirts,CIRCL ICN PT PREM SHOR IN,H6DL,9.99,4.37,5.62,0.562562563,21898
2016,Orlando,Mens,T-shirts,ARCHITECTURE PREM SHOR IN,06A,9.99,4,5.99,0.5995996,12593
2016,Orlando,Mens,T-shirts,ARCHITECTURE PREM SHOR IN,06G,9.99,5.55,4.44,0.444444444,21525
2016,Orlando,Mens,T-shirts,ARCHITECTURE PREM SHOR IN,H3LR,9.99,4.15,5.84,0.584584585,11262
2016,Orlando,Mens,T-shirts,ARCHITECTURE PREM SHOR IN,HBK,9.99,4.15,5.84,0.584584585,13609
2016,Orlando,Mens,T-shirts,ARCHITECTURE PREM SHOR IN,HRY,9.99,4.15,5.84,0.584584585,17705
2016,Orlando,Mens,T-shirts,OAO PUSHTHRU PREM SHOR IN,H3KS,9.99,4.99,5,0.500500501,23449
2016,Orlando,Mens,T-shirts,OAO PUSHTHRU PREM SHOR IN,H4KI,9.99,3.78,6.21,0.621621622,17540
2016,Orlando,Mens,T-shirts,OAO PUSHTHRU PREM SHOR IN,H6DL,9.99,3.78,6.21,0.621621622,11619
2016,Orlando,Mens,T-shirts,OAO PUSHTHRU PREM SHOR IN,H6GA,9.99,3.78,6.21,0.621621622,21853
2016,Orlando,Mens,T-shirts,OAO PUSHTHRU PREM SHOR IN,HBRM,9.99,3.78,6.21,0.621621622,21996
2016,Orlando,Mens,T-shirts,OAO PUSHTHRU PREM SHOR IN,HGL,9.99,3.78,6.21,0.621621622,21040
2016,Orlando,Mens,T-shirts,OAO PUSHTHRU PREM SHOR IN,HRY,9.99,3.78,6.21,0.621621622,12945
2016,Orlando,Mens,T-shirts,OAO PUSHTHRU PREM SHOR IN,HRY1,9.99,3.78,6.21,0.621621622,14324
2016,Orlando,Mens,T-shirts,OAO COLOR PREM SHOR IN,00A,9.99,3.79,6.2,0.620620621,22397
2016,Orlando,Mens,T-shirts,OAO COLOR PREM SHOR IN,06A,9.99,3.7,6.29,0.62962963,20110
2016,Orlando,Mens,T-shirts,OAO COLOR PREM SHOR IN,06GA,9.99,3.89,6.1,0.610610611,15885
2016,Orlando,Mens,T-shirts,OAO COLOR PREM SHOR IN,06GB,9.99,3.89,6.1,0.610610611,22776
2016,Orlando,Mens,T-shirts,OAO COLOR PREM SHOR IN,HBEB,9.99,4.11,5.88,0.588588589,11977
2016,Orlando,Mens,T-shirts,OAO COLOR PREM SHOR IN,HBK1,9.99,3.83,6.16,0.616616617,22892
2016,Orlando,Mens,T-shirts,OAO COLOR PREM SHOR IN,WSG,9.99,3.79,6.2,0.620620621,23546
2016,Orlando,Mens,T-shirts,ICON PREM SHOR FO,06G,9.99,4.48,5.51,0.551551552,20307
2016,Orlando,Mens,T-shirts,ICON PREM SHOR FO,6DVP,9.99,4.27,5.72,0.572572573,14827
2016,Orlando,Mens,T-shirts,ICON PREM SHOR FO,H31J,9.99,4.42,5.57,0.557557558,10949
2016,Orlando,Mens,T-shirts,ICON PREM SHOR FO,HBK,9.99,4.42,5.57,0.557557558,11433
2016,Orlando,Mens,T-shirts,DFUSOLMPICTM PREM SHOR IN,00A,9.99,7.22,2.77,0.277277277,15295
2016,Orlando,Mens,T-shirts,DFUSOLMPICTM PREM SHOR IN,07F,9.99,7.58,2.41,0.241241241,11831
2016,Orlando,Mens,T-shirts,DFUSOLMPICTM PREM SHOR IN,10A,9.99,7.28,2.71,0.271271271,11628
2016,Orlando,Mens,T-shirts,USOLYMPICDRI PREM SHOR IN,00A,9.99,7.22,2.77,0.277277277,21767
2016,Orlando,Mens,T-shirts,USOLYMPICDRI PREM SHOR IN,07F,9.99,7.58,2.41,0.241241241,18409
2016,Orlando,Mens,T-shirts,USOLYMPICDRI PREM SHOR IN,10A,9.99,7.28,2.71,0.271271271,19833
2016,Orlando,Mens,T-shirts,USOLYMPICDRI PREM SHOR IN,4FW,9.99,8.67,1.32,0.132132132,14737
2016,Orlando,Mens,T-shirts,USOLYMPICDRI PREM SHOR IN,6DL,9.99,7.15,2.84,0.284284284,12584
2016,Orlando,Mens,T-shirts,POLAROID PREM SHOR MA,06G,9.99,4.81,5.18,0.518518519,21177
2016,Orlando,Mens,T-shirts,SNAKED PREM SHRT SM,10A,9.99,6.44,3.55,0.355355355,14010
2016,Orlando,Mens,T-shirts,SNAKED PREM SHRT SM,4KI,9.99,5.51,4.48,0.448448448,13145
2016,Orlando,Mens,T-shirts,ICON SHRT SHOR BK,BLK,9.99,4.33,5.66,0.566566567,17011
2016,Orlando,Mens,T-shirts,ICON SHRT SHOR BK,HTG,9.99,3.4,6.59,0.65965966,19656
2016,Orlando,Mens,T-shirts,ICON SHRT SHOR BK,HTG1,9.99,4.48,5.51,0.551551552,18867
2016,Orlando,Mens,T-shirts,ICON SHRT SHOR BK,WHT,9.99,4.05,5.94,0.594594595,18850
2016,Oxnard,Mens,T-shirts,OAO RGN JRSY PREM LONG IN,HGO,9.99,8.15,1.84,0.184184184,19520
2016,Oxnard,Mens,T-shirts,ICON DRI PREM DRFT FO,07F,9.99,4.99,5,0.500500501,22364
2016,Oxnard,Mens,T-shirts,ICON DRI PREM DRFT FO,3HR,9.99,4.99,5,0.500500501,13886
2016,Oxnard,Mens,T-shirts,ICON DRI PREM DRFT FO,3LR,9.99,4.99,5,0.500500501,11255
2016,Oxnard,Mens,T-shirts,ICON DRI PREM DRFT FO,4FW,9.99,4.99,5,0.500500501,14029
2016,Oxnard,Mens,T-shirts,ICON DRI PREM DRFT FO,6BA,9.99,4.99,5,0.500500501,14856
2016,Oxnard,Mens,T-shirts,ICN SLSH OUT PREM SHOR FO,3HR,9.99,5.38,4.61,0.461461461,13984
2016,Oxnard,Mens,T-shirts,ICN SLSH OUT PREM SHOR FO,4FW,9.99,7.85,2.14,0.214214214,20125
2016,Oxnard,Mens,T-shirts,OAO COLOR PREM SHOR FO,06GA,9.99,4.38,5.61,0.561561562,12390
2016,Oxnard,Mens,T-shirts,OAO COLOR PREM SHOR FO,10A,9.99,3.95,6.04,0.604604605,21351
2016,Oxnard,Mens,T-shirts,OAO COLOR PREM SHOR FO,H45A,9.99,4.32,5.67,0.567567568,23413
2016,Oxnard,Mens,T-shirts,OAO COLOR PREM SHOR FO,HBK3,9.99,4.32,5.67,0.567567568,11399
2016,Oxnard,Mens,T-shirts,OAO COLOR PREM SHOR FO,HDP1,9.99,5.05,4.94,0.494494494,14124
2016,Oxnard,Mens,T-shirts,OAO PT PREM SHOR FO,H71R,9.99,4.71,5.28,0.528528529,23899
2016,Oxnard,Mens,T-shirts,POLAROID PREM SHOR FO,06G,9.99,4.53,5.46,0.546546547,13943
2016,Oxnard,Mens,T-shirts,POLAROID PREM SHOR FO,3JC,9.99,4.43,5.56,0.556556557,13875
2016,Oxnard,Mens,T-shirts,SCOUT PREM DRFT FO,07FB,9.99,6.68,3.31,0.331331331,14502
2016,Oxnard,Mens,T-shirts,SCOUT PREM DRFT FO,47N,9.99,6.35,3.64,0.364364364,23283
2016,Oxnard,Mens,T-shirts,SCOUT PREM DRFT FO,H3HU,9.99,6.39,3.6,0.36036036,11596
2016,Oxnard,Mens,T-shirts,STAPLE PREM DRFT FO,10A,9.99,5.56,4.43,0.443443443,18350
2016,Oxnard,Mens,T-shirts,STAPLE PREM DRFT FO,6DL,9.99,6.95,3.04,0.304304304,16555
2016,Oxnard,Mens,T-shirts,STAPLE PREM DRFT FO,H3HU,9.99,5.39,4.6,0.46046046,12843
2016,Oxnard,Mens,T-shirts,SUNK DRIBLND PREM SHOR FO,4FW,9.99,6.63,3.36,0.336336336,20735
2016,Oxnard,Mens,T-shirts,SUNK DRIBLND PREM SHOR FO,HBEB,9.99,6.63,3.36,0.336336336,15884
2016,Oxnard,Mens,T-shirts,SNSHN DRIB PREM SHOR FO,BRJ,9.99,6.41,3.58,0.358358358,14379
2016,Oxnard,Mens,T-shirts,SNSHN DRIB PREM SHOR FO,GRYB,9.99,7.23,2.76,0.276276276,15994
2016,Oxnard,Mens,T-shirts,STATESIDE PREM SHOR FO,10A,9.99,4.1,5.89,0.58958959,20740
2016,Oxnard,Mens,T-shirts,STATESIDE PREM SHOR FO,HBK2,9.99,4.42,5.57,0.557557558,22087
2016,Oxnard,Mens,T-shirts,TEAM PREM SHOR FO,3KR,9.99,4.78,5.21,0.521521522,17177
2016,Oxnard,Mens,T-shirts,STAPLE TRIB PREM SHOR FO,6DL,9.99,5.05,4.94,0.494494494,12111
2016,Oxnard,Mens,T-shirts,STAPLE TRIB PREM SHOR FO,ARTT,9.99,5.15,4.84,0.484484484,10866
2016,Oxnard,Mens,T-shirts,STAPLE TRIB PREM SHOR FO,GRYB,9.99,5.45,4.54,0.454454454,21826
2016,Oxnard,Mens,T-shirts,YIELD PREM SHOR FO,06A,9.99,5.02,4.97,0.497497497,23950
2016,Oxnard,Mens,T-shirts,YIELD PREM SHOR FO,44B,9.99,4.88,5.11,0.511511512,21597
2016,Oxnard,Mens,T-shirts,YIELD PREM SHOR FO,H6DL,9.99,5.02,4.97,0.497497497,11462
2016,Oxnard,Mens,T-shirts,YIELD PREM SHOR FO,HBK,9.99,5.02,4.97,0.497497497,23267
2016,Oxnard,Mens,T-shirts,BORDERLINE PREM TRIB FO,67P,9.99,6.15,3.84,0.384384384,18993
2016,Oxnard,Mens,T-shirts,BORDERLINE PREM TRIB FO,CHR,9.99,6.15,3.84,0.384384384,11368
2016,Oxnard,Mens,T-shirts,WORLD RECORD PREM SHOR FO,06G,9.99,4.28,5.71,0.571571572,11299
2016,Oxnard,Mens,T-shirts,WORLD RECORD PREM SHOR FO,HBK,9.99,4.22,5.77,0.577577578,17580
2016,Oxnard,Mens,T-shirts,OAO PUSHTHRU PREM SHOR IN,00A,9.99,3.74,6.25,0.625625626,14435
2016,Oxnard,Mens,T-shirts,OAO PUSHTHRU PREM SHOR IN,06GA,9.99,3.84,6.15,0.615615616,18152
2016,Oxnard,Mens,T-shirts,OAO PUSHTHRU PREM SHOR IN,10A,9.99,3.46,6.53,0.653653654,16341
2016,Oxnard,Mens,T-shirts,STAPLE VNECK PREM SHOR IN,H3KS,9.99,3.46,6.53,0.653653654,19703
2016,Oxnard,Mens,T-shirts,STAPLE VNECK PREM SHOR IN,HBRM,9.99,3.46,6.53,0.653653654,20375
2016,Oxnard,Mens,T-shirts,STAPLE POKET PREM SHOR IN,06G,9.99,0.4,9.59,0.95995996,12136
2016,Oxnard,Mens,T-shirts,ICON DRI PREM SHOR IN,07FB,9.99,6.11,3.88,0.388388388,20834
2016,Oxnard,Mens,T-shirts,ICON DRI PREM SHOR IN,6DL,9.99,5.83,4.16,0.416416416,19754
2016,Oxnard,Mens,T-shirts,ICON PT TRI PREM SHOR IN,GRY1,9.99,6.05,3.94,0.394394394,12177
2016,Oxnard,Mens,T-shirts,STAPLE DRIB PREM SHOR IN,4FW,9.99,6.99,3,0.3003003,12994
2016,Oxnard,Mens,T-shirts,STAPLE DRIB PREM SHOR IN,GRYB,9.99,6.99,3,0.3003003,24242
2016,Oxnard,Mens,T-shirts,CIRCL ICN PT PREM SHOR IN,H4KI,9.99,4.37,5.62,0.562562563,22196
2016,Oxnard,Mens,T-shirts,ARCHITECTURE PREM SHOR IN,06A,9.99,4,5.99,0.5995996,17457
2016,Oxnard,Mens,T-shirts,ARCHITECTURE PREM SHOR IN,06G,9.99,5.55,4.44,0.444444444,24071
2016,Oxnard,Mens,T-shirts,ARCHITECTURE PREM SHOR IN,H3LR,9.99,4.15,5.84,0.584584585,21719
2016,Oxnard,Mens,T-shirts,ARCHITECTURE PREM SHOR IN,HBK,9.99,4.15,5.84,0.584584585,13473
2016,Oxnard,Mens,T-shirts,ARCHITECTURE PREM SHOR IN,HRY,9.99,4.15,5.84,0.584584585,17935
2016,Oxnard,Mens,T-shirts,OAO PUSHTHRU PREM SHOR IN,H3KS,9.99,4.99,5,0.500500501,23877
2016,Oxnard,Mens,T-shirts,OAO PUSHTHRU PREM SHOR IN,H4KI,9.99,3.78,6.21,0.621621622,12847
2016,Oxnard,Mens,T-shirts,OAO PUSHTHRU PREM SHOR IN,H6DL,9.99,3.78,6.21,0.621621622,14973
2016,Oxnard,Mens,T-shirts,OAO PUSHTHRU PREM SHOR IN,HBRM,9.99,3.78,6.21,0.621621622,15929
2016,Oxnard,Mens,T-shirts,OAO PUSHTHRU PREM SHOR IN,HRY,9.99,3.78,6.21,0.621621622,16232
2016,Oxnard,Mens,T-shirts,OAO PUSHTHRU PREM SHOR IN,HRY1,9.99,3.78,6.21,0.621621622,24498
2016,Oxnard,Mens,T-shirts,OAO COLOR PREM SHOR IN,00A,9.99,3.79,6.2,0.620620621,24085
2016,Oxnard,Mens,T-shirts,OAO COLOR PREM SHOR IN,06GA,9.99,3.89,6.1,0.610610611,14904
2016,Oxnard,Mens,T-shirts,OAO COLOR PREM SHOR IN,06GB,9.99,3.89,6.1,0.610610611,17021
2016,Oxnard,Mens,T-shirts,OAO COLOR PREM SHOR IN,HBEB,9.99,4.11,5.88,0.588588589,18685
2016,Oxnard,Mens,T-shirts,OAO COLOR PREM SHOR IN,HBK1,9.99,3.83,6.16,0.616616617,15313
2016,Oxnard,Mens,T-shirts,OAO COLOR PREM SHOR IN,WSG,9.99,3.79,6.2,0.620620621,22391
2016,Oxnard,Mens,T-shirts,ICON PREM SHOR FO,06G,9.99,4.48,5.51,0.551551552,11024
2016,Oxnard,Mens,T-shirts,ICON PREM SHOR FO,6DVP,9.99,4.27,5.72,0.572572573,21620
2016,Oxnard,Mens,T-shirts,ICON PREM SHOR FO,H31J,9.99,4.42,5.57,0.557557558,23208
2016,Oxnard,Mens,T-shirts,ICON PREM SHOR FO,HBK,9.99,4.42,5.57,0.557557558,16478
2016,Oxnard,Mens,T-shirts,DFUSOLMPICTM PREM SHOR IN,07F,9.99,7.58,2.41,0.241241241,12305
2016,Oxnard,Mens,T-shirts,DFUSOLMPICTM PREM SHOR IN,10A,9.99,7.28,2.71,0.271271271,13027
2016,Oxnard,Mens,T-shirts,DFUSOLMPICTM PREM SHOR IN,4FW,9.99,8.67,1.32,0.132132132,12212
2016,Oxnard,Mens,T-shirts,DFUSOLMPICTM PREM SHOR IN,6DL,9.99,7.15,2.84,0.284284284,12220
2016,Oxnard,Mens,T-shirts,USOLYMPICDRI PREM SHOR IN,00A,9.99,7.22,2.77,0.277277277,16278
2016,Oxnard,Mens,T-shirts,USOLYMPICDRI PREM SHOR IN,07F,9.99,7.58,2.41,0.241241241,11754
2016,Oxnard,Mens,T-shirts,USOLYMPICDRI PREM SHOR IN,10A,9.99,7.28,2.71,0.271271271,13014
2016,Oxnard,Mens,T-shirts,USOLYMPICDRI PREM SHOR IN,4FW,9.99,8.67,1.32,0.132132132,20321
2016,Oxnard,Mens,T-shirts,USOLYMPICDRI PREM SHOR IN,6DL,9.99,7.15,2.84,0.284284284,12293
2016,Oxnard,Mens,T-shirts,POLAROID PREM SHOR MA,06G,9.99,4.81,5.18,0.518518519,20430
2016,Oxnard,Mens,T-shirts,SNAKED PREM SHRT SM,10A,9.99,6.44,3.55,0.355355355,19747
2016,Oxnard,Mens,T-shirts,SNAKED PREM SHRT SM,4KI,9.99,5.51,4.48,0.448448448,22012
2016,Oxnard,Mens,T-shirts,ICON MEX SHRT SHOR FO,00A,9.99,3.93,6.06,0.606606607,13336
2016,Oxnard,Mens,T-shirts,ICON SHRT SHOR BK,BLK,9.99,4.33,5.66,0.566566567,23891
2016,Oxnard,Mens,T-shirts,ICON SHRT SHOR BK,HTG,9.99,3.4,6.59,0.65965966,18166
2016,Oxnard,Mens,T-shirts,ICON SHRT SHOR BK,HTG1,9.99,4.48,5.51,0.551551552,19153
2016,Oxnard,Mens,T-shirts,ICON SHRT SHOR BK,WHT,9.99,4.05,5.94,0.594594595,12112
2016,Palm Springs,Mens,T-shirts,OAO RGN JRSY PREM LONG IN,HGO,9.99,8.15,1.84,0.184184184,20137
2016,Palm Springs,Mens,T-shirts,ICON DRI PREM DRFT FO,07F,9.99,4.99,5,0.500500501,16246
2016,Palm Springs,Mens,T-shirts,ICON DRI PREM DRFT FO,3HR,9.99,4.99,5,0.500500501,19192
2016,Palm Springs,Mens,T-shirts,ICON DRI PREM DRFT FO,4FW,9.99,4.99,5,0.500500501,19481
2016,Palm Springs,Mens,T-shirts,ICON DRI PREM DRFT FO,6BA,9.99,4.99,5,0.500500501,12055
2016,Palm Springs,Mens,T-shirts,ICON DRI PREM DRFT FO,H44B,9.99,4.99,5,0.500500501,17093
2016,Palm Springs,Mens,T-shirts,ICN SLSH OUT PREM SHOR FO,3HR,9.99,5.38,4.61,0.461461461,21190
