Year,Warehouse,Division,Category Description,Style Description,Color,$ Unit Price - Outlet MSRP,$ Unit Cost - Standard,margin $,margin %,quantity
2015,Fullerton,Womens,Active Bottoms,DF MESH BR ACTB DRFT IN,00A,29.99,8.57,21.42,0.714238079,3845
2015,Fullerton,Womens,Active Bottoms,DF MESH BR ACTB DRFT IN,ELP,29.99,8.57,21.42,0.714238079,4512
2015,Fullerton,Womens,Active Bottoms,DF MESH BR ACTB DRFT IN,STG,29.99,8.55,21.44,0.714904968,4283
2015,Fullerton,Womens,Active Bottoms,DRIFIT FLEECE BR FLEE IN25 IN,HWHT,29.99,8.31,21.68,0.722907636,7769
2015,Fullerton,Womens,Active Bottoms,DF MESH BR ACTB DRFT IN,44B,29.99,8.18,21.81,0.727242414,8134
2015,Fullerton,Womens,Active Bottoms,DF CROP LEGG ACTB DRFT IN,32UR,34.99,11.85,23.14,0.661331809,1310
2015,Fullerton,Womens,Active Bottoms,DF LEGG ACTB DRFT IN,00A,34.99,11.43,23.56,0.673335239,894
2015,Fullerton,Womens,Active Bottoms,DF CROP LEGG ACTB DRFT IN,00A,34.99,10.73,24.26,0.693340955,9715
2015,Fullerton,Womens,Active Bottoms,DF FLEE CROP PANT ACTB DRFT IN,HBK,34.99,10.61,24.38,0.696770506,6254
2015,Fullerton,Womens,Active Bottoms,DF CROP LEGG ACTB DRFT IN,ELP,34.99,10.38,24.61,0.703343813,2745
2015,Fullerton,Mens,Basic Fleece Bottom,DRIFIT LEAGUE BLEE REGF IN,00A,29.99,14.03,15.96,0.532177392,2662
2015,Fullerton,Mens,Basic Fleece Bottom,DRFT LEAGUE BLEE DRFT IN,00A,29.99,10.13,19.86,0.66222074,3219
2015,Fullerton,Mens,Basic Fleece Bottom,DRFT LEAGUE BLEE DRFT IN,07G,29.99,10.13,19.86,0.66222074,4372
2015,Fullerton,Mens,Basic Fleece Bottom,GETAWAY SHORT BLEE REGF,00A,29.99,9.4,20.59,0.686562187,500
2015,Fullerton,Mens,Basic Fleece Bottom,GETAWAY SHORT BLEE REGF,4MA,29.99,9.25,20.74,0.691563855,4441
2015,Fullerton,Mens,Boardshorts,FORCE CORE BDST SSDE IN,80S,19.99,11.42,8.57,0.428714357,1752
2015,Fullerton,Mens,Boardshorts,PUERTO RICO BDST SSDE IN,BLK,19.99,10.33,9.66,0.483241621,405
2015,Fullerton,Mens,Boardshorts,ONE AND ONLY BDST SSDE IN,NGRN,19.99,8.86,11.13,0.556778389,11222
2015,Fullerton,Mens,Boardshorts,ONE AND ONLY BDST SSDE IN,NYL,19.99,8.86,11.13,0.556778389,20246
2015,Fullerton,Mens,Boardshorts,ONE AND ONLY BDST SSDE IN,CYA,19.99,8.41,11.58,0.579289645,16161
2015,Fullerton,Mens,Boardshorts,SCALLOPS BDST SSDE IN,80S,24.99,11.68,13.31,0.532613045,13858
2015,Fullerton,Mens,Boardshorts,FORCE CORE BDST SSDE IN,4JV,24.99,11.42,13.57,0.543017207,10064
2015,Fullerton,Mens,Boardshorts,STRIKE BOYS BDST PHTM IN,00A,24.99,10.91,14.08,0.56342537,11194
2015,Fullerton,Mens,Boardshorts,STRIKE BOYS BDST PHTM IN,NOR,24.99,10.91,14.08,0.56342537,15253
2015,Fullerton,Mens,Boardshorts,ONE AND ONLY BDST PHTM IN,6BN,24.99,10.4,14.59,0.583833533,14921
2015,Fullerton,Mens,Boardshorts,ONE AND ONLY BDST SSDE IN,TNNY,24.99,8.41,16.58,0.663465386,18677
2015,Fullerton,Mens,Boardshorts,BOYS PHNTM JJF BDST IN,00A,29.99,12.51,17.48,0.582860954,17580
2015,Fullerton,Mens,Boardshorts,BOYS PHNTM JJF BDST IN,46V,29.99,12.51,17.48,0.582860954,10632
2015,Fullerton,Mens,Boardshorts,BOYS BLCKD FLT BDST IN,65N,29.99,12.38,17.61,0.587195732,15002
2015,Fullerton,Mens,Boardshorts,BOYS BLCKD FLT BDST IN,NGRN,29.99,12.38,17.61,0.587195732,20193
2015,Fullerton,Mens,Boardshorts,BOYS P30 RIPPLE BDST IN,46V,29.99,12.38,17.61,0.587195732,19079
2015,Fullerton,Mens,Boardshorts,PHNTM FLIGHT BDST PHTM IN,4JV,29.99,12.19,17.8,0.593531177,14851
2015,Fullerton,Mens,Boardshorts,PHNTM FLIGHT BDST PHTM IN,6BN,29.99,12.19,17.8,0.593531177,17900
2015,Fullerton,Mens,Boardshorts,WARP3 BOYS BDST PHTM IN,BAQU,29.99,11.87,18.12,0.6042014,14728
2015,Fullerton,Mens,Boardshorts,LOWTIDE BOYS BDST PHTM IN,43Q,29.99,11.74,18.25,0.608536179,19039
2015,Fullerton,Mens,Boardshorts,FORCE CORE BDST SSDE IN,00A,29.99,11.68,18.31,0.610536846,17291
2015,Fullerton,Mens,Boardshorts,FORCE CORE BDST SSDE IN,4JV,29.99,11.68,18.31,0.610536846,11578
2015,Fullerton,Mens,Boardshorts,FLIGHT CORE2 BDST SSDE IN,00A,29.99,11.68,18.31,0.610536846,11475
2015,Fullerton,Mens,Boardshorts,FLIGHT CORE2 BDST SSDE IN,46V,29.99,11.68,18.31,0.610536846,13775
2015,Fullerton,Mens,Boardshorts,FORCE CORE3 BDST SSDE IN,00A,29.99,11.68,18.31,0.610536846,10495
2015,Fullerton,Mens,Boardshorts,FORCE CORE3 BDST SSDE IN,4CA,29.99,11.68,18.31,0.610536846,15344
2015,Fullerton,Mens,Boardshorts,AXIS BDST SSDE IN,00A,29.99,11.48,18.51,0.617205735,16747
2015,Fullerton,Mens,Boardshorts,AXIS BDST SSDE IN,4JV,29.99,11.48,18.51,0.617205735,10210
2015,Fullerton,Mens,Boardshorts,RAY BDST SSDE IN,00A,29.99,11.48,18.51,0.617205735,12709
2015,Fullerton,Mens,Boardshorts,RAY BDST SSDE IN,31J,29.99,11.48,18.51,0.617205735,14555
2015,Fullerton,Mens,Boardshorts,STRINGER BDST SSDE IN,NGRN,29.99,11.18,18.81,0.62720907,17414
2015,Fullerton,Mens,Boardshorts,BLOCK PARTY BDST PHTM IN,CYA1,29.99,11.16,18.83,0.627875959,20471
2015,Fullerton,Mens,Boardshorts,BLOCK PARTY BDST PHTM IN,NGRN,29.99,11.16,18.83,0.627875959,10719
2015,Fullerton,Mens,Boardshorts,DOS BDST SSDE IN,CYA,29.99,11.16,18.83,0.627875959,10441
2015,Fullerton,Mens,Boardshorts,DOS BDST SSDE IN,NGN1,29.99,11.16,18.83,0.627875959,19887
2015,Fullerton,Mens,Boardshorts,STRIKE BDST SSDE IN,00A,29.99,11.16,18.83,0.627875959,13865
2015,Fullerton,Mens,Boardshorts,STRIKE BDST SSDE IN,NOR,29.99,11.16,18.83,0.627875959,15549
2015,Fullerton,Mens,Boardshorts,ONE AND ONLY BDST PHTM IN,6BN,29.99,11.04,18.95,0.631877292,15062
2015,Fullerton,Mens,Boardshorts,PUERTO RICO BDST SSDE IN,3KC,29.99,10.84,19.15,0.638546182,20126
2015,Fullerton,Mens,Boardshorts,PUERTO RICO BDST SSDE IN,80S,29.99,10.84,19.15,0.638546182,12575
2015,Fullerton,Mens,Boardshorts,ICON SLASH BDST SSDE IN,00A,29.99,10.72,19.27,0.642547516,11039
2015,Fullerton,Mens,Boardshorts,ICON SLASH BDST SSDE IN,4CA,29.99,10.72,19.27,0.642547516,16107
2015,Fullerton,Mens,Boardshorts,BLOCK PARTY BDST PHTM IN,3KC,29.99,10.59,19.4,0.646882294,11052
2015,Fullerton,Mens,Boardshorts,BLOCK PARTY BDST PHTM IN,4JV,29.99,10.59,19.4,0.646882294,18008
2015,Fullerton,Mens,Boardshorts,ONE AND ONLY BDST PHTM IN,NGRN,39.99,11.04,28.95,0.723930983,19518
2015,Fullerton,Mens,Boardshorts,ONE AND ONLY BDST PHTM IN,NOR,39.99,11.04,28.95,0.723930983,12494
2015,Fullerton,Mens,Boardshorts,PHNTM BP DST 2 BDST PHTM IN,00A,49.99,15.77,34.22,0.684536907,19616
2015,Fullerton,Mens,Boardshorts,PHNTM BP DST 2 BDST PHTM IN,4JV,49.99,15.77,34.22,0.684536907,18347
2015,Fullerton,Mens,Boardshorts,BP SURFACE BDST PHTM IN,COM,49.99,15.51,34.48,0.689737948,14297
2015,Fullerton,Mens,Boardshorts,PHNTM JJF BDST PHTM IN,00A,49.99,14.94,35.05,0.701140228,11926
2015,Fullerton,Mens,Boardshorts,JJF PHTM3 BDST PHTM IN,00A,49.99,14.94,35.05,0.701140228,19528
2015,Fullerton,Mens,Boardshorts,JJF PHTM3 BDST PHTM IN,3KZ,49.99,14.94,35.05,0.701140228,19017
2015,Fullerton,Mens,Boardshorts,JULIAN PHTM BDST PHTM IN,3KZ,49.99,14.62,35.37,0.707541508,10978
2015,Fullerton,Mens,Boardshorts,JULIAN PHTM BDST PHTM IN,40W,49.99,14.62,35.37,0.707541508,14381
2015,Fullerton,Mens,Boardshorts,JULIAN PHTM BDST PHTM IN,NPN,49.99,14.62,35.37,0.707541508,14093
2015,Fullerton,Mens,Boardshorts,FRESH BDST PHTM IN,3KZ,49.99,14.17,35.82,0.716543309,11152
2015,Fullerton,Mens,Boardshorts,FRESH BDST PHTM IN,4CA,49.99,14.17,35.82,0.716543309,15455
2015,Fullerton,Mens,Boardshorts,BP HEATHER BDST PHTM IN,00C,49.99,13.98,36.01,0.720344069,12381
2015,Fullerton,Mens,Boardshorts,BP HEATHER BDST PHTM IN,4LU,49.99,13.98,36.01,0.720344069,12899
2015,Fullerton,Mens,Boardshorts,PHANTOM FLIGHT BDST PHTM IN,00A,49.99,13.47,36.52,0.730546109,13166
2015,Fullerton,Mens,Boardshorts,PHANTOM FLIGHT BDST PHTM IN,3KJ,49.99,13.47,36.52,0.730546109,12032
2015,Fullerton,Mens,Boardshorts,PHANTOM FLIGHT BDST PHTM IN,4JV,49.99,13.47,36.52,0.730546109,14829
2015,Fullerton,Mens,Boardshorts,BP PALMERA BDST PHTM IN,05V,49.99,13.47,36.52,0.730546109,17820
2015,Fullerton,Mens,Boardshorts,BP PALMERA BDST PHTM IN,4JV,49.99,13.47,36.52,0.730546109,14007
2015,Fullerton,Mens,Boardshorts,HALA KAHKI BDST PHTM IN,00A,49.99,13.47,36.52,0.730546109,15543
2015,Fullerton,Mens,Boardshorts,HALA KAHKI BDST PHTM IN,80S,49.99,13.47,36.52,0.730546109,19983
2015,Fullerton,Mens,Boardshorts,BP SOLID 19  BDST PHTM IN,3KC,49.99,13.4,36.59,0.731946389,19291
2015,Fullerton,Mens,Boardshorts,BP SOLID 19  BDST PHTM IN,45B,49.99,13.4,36.59,0.731946389,16079
2015,Fullerton,Mens,Boardshorts,BP SOLID 19  BDST PHTM IN,80S,49.99,13.08,36.91,0.73834767,18694
2015,Fullerton,Mens,Boardshorts,HEATHERED KR BDST PHTM IN,3KC,49.99,12.89,37.1,0.74214843,18990
2015,Fullerton,Mens,Boardshorts,HEATHERED KR BDST PHTM IN,40W,49.99,12.89,37.1,0.74214843,20081
2015,Fullerton,Mens,Boardshorts,HEATHERED KR BDST PHTM IN,46N,49.99,12.89,37.1,0.74214843,10567
2015,Fullerton,Mens,Boardshorts,CROSSFIRE BDST PHTM IN,00A,49.99,12.89,37.1,0.74214843,18111
2015,Fullerton,Mens,Boardshorts,CROSSFIRE BDST PHTM IN,46N,49.99,12.89,37.1,0.74214843,18228
2015,Fullerton,Mens,Boardshorts,PHNTM BLCKD BDST PHTM IN,00A,49.99,12.89,37.1,0.74214843,15471
2015,Fullerton,Mens,Boardshorts,PHNTM BLCKD BDST PHTM IN,40W,49.99,12.89,37.1,0.74214843,11191
2015,Fullerton,Mens,Boardshorts,KINGSROAD 2.0 BDST PHTM IN,CYA,49.99,12.63,37.36,0.74734947,10856
2015,Fullerton,Mens,Boardshorts,KINGSROAD 2.0 BDST PHTM IN,MLT3,49.99,12.63,37.36,0.74734947,14501
2015,Fullerton,Mens,Boardshorts,CABALLITO BDST PHTM IN,46V,49.99,12.51,37.48,0.74974995,11080
2015,Fullerton,Mens,Boardshorts,RIPPLE BDST PHTM IN,3KC,49.99,12.38,37.61,0.75235047,18209
2015,Fullerton,Mens,Boardshorts,RIPPLE BDST PHTM IN,45B,49.99,12.38,37.61,0.75235047,11761
2015,Fullerton,Mens,Boardshorts,WASTELAND BDST PHTM IN,00A,49.99,12.25,37.74,0.75495099,12810
2015,Fullerton,Mens,Boardshorts,WASTELAND BDST PHTM IN,CYA,49.99,12.25,37.74,0.75495099,14358
2015,Fullerton,Mens,Boardshorts,WASTELAND BDST PHTM IN,NGRN,49.99,12.25,37.74,0.75495099,16136
2015,Fullerton,Mens,Boardshorts,ONE AND ONLY BDST PHTM IN,00A,49.99,11.04,38.95,0.779155831,17980
2015,Fullerton,Mens,Boardshorts,PHTM JULIAN ELITE BDST IN,NGRN,150,55.74,94.26,0.6284,20163
2015,Fullerton,Mens,Boardshorts,PHNTM JJF2 EL  BDST PHTM IN,3LC,150,41.28,108.72,0.7248,15895
2015,Fullerton,Womens,Boardshorts,SUPRSDE BCHRDR 9' BDST,WHT,19.99,8.56,11.43,0.571785893,14434
2015,Fullerton,Womens,Boardshorts,SUPRSDE BCHRDR 9' BDST,MLT9,24.99,9.84,15.15,0.606242497,12677
2015,Fullerton,Womens,Boardshorts,SS RVSB BR BDST RVRS IN,61US,24.99,9.51,15.48,0.619447779,12011
2015,Fullerton,Womens,Boardshorts,SS PRNT 9BR BDST IN09 IN,10A,24.99,9.04,15.95,0.638255302,16803
2015,Fullerton,Womens,Boardshorts,SUPRSDE BCHRDR 9' BDST,BLK,24.99,8.59,16.4,0.656262505,14885
2015,Fullerton,Womens,Boardshorts,SS BR BDST IN05 IN,84YS,24.99,8.33,16.66,0.666666667,11484
2015,Fullerton,Womens,Boardshorts,SS BR BDST IN05 IN,85PD,24.99,8.07,16.92,0.677070828,14617
2015,Fullerton,Womens,Boardshorts,SS SLD 9 BR BDST IN09 IN,61U,24.99,7.62,17.37,0.695078031,18701
2015,Fullerton,Womens,Boardshorts,SS PRNT BR BDST IN25 IN,10AJ,24.99,7.34,17.65,0.706282513,11990
2015,Fullerton,Womens,Boardshorts,SS PRNT BR BDST IN25 IN,10AN,24.99,7.34,17.65,0.706282513,13911
2015,Fullerton,Womens,Boardshorts,SS PRNT BR BDST IN25 IN,3KC,24.99,7.34,17.65,0.706282513,19466
2015,Fullerton,Womens,Boardshorts,SS PRNT BR BDST IN25 IN,57R,24.99,7.34,17.65,0.706282513,17527
2015,Fullerton,Womens,Boardshorts,PHTM  BP BR BDST IN25 IN,59EA,29.99,10,19.99,0.666555519,18904
2015,Fullerton,Womens,Boardshorts,PHTM  BP BR BDST IN25 IN,81CR,29.99,10,19.99,0.666555519,19401
2015,Fullerton,Womens,Boardshorts,PHTM 5 BS BDST IN05 IN,80A,29.99,9.68,20.31,0.677225742,17833
2015,Fullerton,Womens,Boardshorts,PHTM SLD BR BDST IN25 IN,32U,29.99,9.36,20.63,0.687895965,18628
2015,Fullerton,Mens,Fleece Top,LONEMAN CREW FLEE CREW PS,00A,19.99,11.43,8.56,0.428214107,17750
2015,Fullerton,Mens,Fleece Top,DRIFIT FLEE CREW IN,00A,19.99,10.73,9.26,0.463231616,8227
2015,Fullerton,Mens,Fleece Top,DRIFIT FLEE CREW IN,07G,19.99,10.73,9.26,0.463231616,14072
2015,Fullerton,Mens,Fleece Top,DRIFIT FLEE CREW IN,46V,19.99,10.73,9.26,0.463231616,9232
2015,Fullerton,Mens,Fleece Top,BOY ICN EMBR FLEE PULL IN,H44B,19.99,9.44,10.55,0.527763882,13437
2015,Fullerton,Mens,Fleece Top,BOYS OAO FLEE ZIPU IN,H3BD,19.99,9.06,10.93,0.546773387,5639
2015,Fullerton,Mens,Fleece Top,BOYS OAO FLEE ZIPU IN,H44B,19.99,9.06,10.93,0.546773387,6443
2015,Fullerton,Mens,Fleece Top,DRIFIT FLEE ZIPU IN,00A,29.99,14.27,15.72,0.524174725,7023
2015,Fullerton,Mens,Fleece Top,DRIFIT FLEE ZIPU IN,07G,29.99,14.27,15.72,0.524174725,12334
2015,Fullerton,Mens,Fleece Top,DRIFIT FLEE ZIPU IN,46V,29.99,14.27,15.72,0.524174725,13785
2015,Fullerton,Mens,Fleece Top,ACE FLEECE ZIPU FLEE IN,00A,29.99,13.48,16.51,0.550516839,8734
2015,Fullerton,Mens,Fleece Top,ACE FLEECE ZIPU FLEE IN,HTG,29.99,13.48,16.51,0.550516839,8161
2015,Fullerton,Mens,Fleece Top,MAC PULLOVER FLEE PULL FO,00A,29.99,13.19,16.8,0.560186729,5492
2015,Fullerton,Mens,Fleece Top,MAC PULLOVER FLEE PULL FO,08V,29.99,13.19,16.8,0.560186729,10031
2015,Fullerton,Mens,Fleece Top,PORTER FLEE PULL IN,4HM,29.99,12.38,17.61,0.587195732,10583
2015,Fullerton,Mens,Fleece Top,OAO FLEE ZIPU IN,H44B,29.99,10.16,19.83,0.661220407,12900
2015,Fullerton,Mens,Fleece Top,OAO FLEE ZIPU IN,HBK1,29.99,10.16,19.83,0.661220407,14094
2015,Fullerton,Mens,Fleece Top,OAO OUTLINE FLEE CREW,00A,29.99,9.8,20.19,0.673224408,10158
2015,Fullerton,Mens,Fleece Top,OAO OUTLINE FLEE CREW,08V,29.99,9.8,20.19,0.673224408,5986
2015,Fullerton,Mens,Fleece Top,ICNSLSH FLEE PULL IN,H44B,29.99,9.69,20.3,0.676892297,12322
2015,Fullerton,Mens,Fleece Top,ICNSLSH FLEE PULL IN,HBK,29.99,9.69,20.3,0.676892297,12995
2015,Fullerton,Mens,Fleece Top,RETREAT FLEE PULL IN,00A,34.99,13.75,21.24,0.60703058,5110
2015,Fullerton,Mens,Fleece Top,RETREAT FLEE PULL IN,09G,34.99,13.75,21.24,0.60703058,6581
2015,Fullerton,Mens,Fleece Top,PHANTOM 2 FLEE ZIP IN,00A,99.99,71.12,28.87,0.288728873,13637
2015,Fullerton,Mens,Fleece Top,WIND CHILL FLEE ZIPU PS,H00A,49.99,15.82,34.17,0.683536707,10205
2015,Fullerton,Mens,Fleece Top,BIGFOOT FLEE SZIP SR,HBK,49.99,13.21,36.78,0.735747149,12205
2015,Fullerton,Mens,Fleece Top,BIGFOOT FLEE SZIP SR,HTG,49.99,13.21,36.78,0.735747149,13386
2015,Fullerton,Mens,Fleece Top,MVP PLAYOFF JCKT IN,00A,29.99,13.34,16.65,0.555185062,14454
2015,Fullerton,Mens,Fleece Top,MVP PLAYOFF JCKT IN,44B,29.99,13.34,16.65,0.555185062,9858
2015,Fullerton,Mens,Fleece Top,ALL CITY FORCE FLEE IN,00A,49.99,17.84,32.15,0.643128626,6896
2015,Fullerton,Mens,Fleece Top,ALL CITY FORCE FLEE IN,3LC,49.99,17.84,32.15,0.643128626,10233
2015,Fullerton,Mens,Fleece Top,EMMIT JCKT BTTN IN,06F,49.99,17.43,32.56,0.651330266,5369
2015,Fullerton,Mens,Fleece Top,EMMIT JCKT BTTN IN,4LU,49.99,17.43,32.56,0.651330266,5571
2015,Fullerton,Mens,Fleece Top,BRICK WOVN LS IN,4LC,49.99,16.28,33.71,0.674334867,13695
2015,Fullerton,Womens,Fleece Top,LUCAS SLM FLC FLEE SLMF SR,10A,24.99,10.54,14.45,0.578231293,7214
2015,Fullerton,Womens,Fleece Top,LUCAS SLM FLC FLEE SLMF SR,HKWG,24.99,10.54,14.45,0.578231293,11001
2015,Fullerton,Womens,Fleece Top,DF ZIP FLEE ZIPU IN,HWHT,34.99,15.55,19.44,0.555587311,7495
2015,Fullerton,Womens,Fleece Top,DRI FIT BLOCKED FLEE CREW IN,HWHT,34.99,10.66,24.33,0.695341526,13571
2015,Fullerton,Womens,Fleece Top,MAX SHERPA JCKT ZIPU IN,00A,39.99,12.62,27.37,0.684421105,9343
2015,Fullerton,Womens,Fleece Top,MAX SHERPA JCKT ZIPU IN,62M,39.99,12.62,27.37,0.684421105,16865
2015,Fullerton,Womens,Fleece Top,ABBY SWTR CARD IN,00AA,34.99,14.33,20.66,0.590454416,13936
2015,Fullerton,Womens,Fleece Top,ABBY SWTR CARD IN,HWHT,34.99,14.33,20.66,0.590454416,12567
2015,Fullerton,Mens,Hats,CORP BEAN RBEA IN,00A,16.99,4.34,12.65,0.744555621,12587
2015,Fullerton,Mens,Hats,CORP BEAN RBEA IN,4CA,16.99,4.34,12.65,0.744555621,9275
2015,Fullerton,Mens,Hats,ONE & ONLY MENS BEANIE,PCB,16.99,3.65,13.34,0.785167746,13156
2015,Fullerton,Mens,Hats,ONE & ONLY MENS BEANIE,05V,16.99,3.63,13.36,0.786344909,10156
2015,Fullerton,Mens,Hats,ONE & ONLY MENS BEANIE,BLK,16.99,3.63,13.36,0.786344909,13277
2015,Fullerton,Mens,Hats,SHIPSHAPE BEAN RBEA IN,6DV,16.99,3.36,13.63,0.80223661,3194
2015,Fullerton,Mens,Hats,SHIPSHAPE BEAN RBEA IN,BLK,16.99,3.36,13.63,0.80223661,5562
2015,Fullerton,Mens,Hats,SHIPSHAPE BEAN RBEA IN,GRY,16.99,3.36,13.63,0.80223661,7521
2015,Fullerton,Mens,Hats,KRUSH SNAPPER HATS FFSN IN,CMO,16.99,5.01,11.98,0.705120659,4413
2015,Fullerton,Mens,Hats,O AND O BW HATS FFIT IN,BCYN,16.99,4.21,12.78,0.752207181,3019
2015,Fullerton,Mens,Hats,O AND O BW HATS FFIT IN,BLK,16.99,4.21,12.78,0.752207181,11257
2015,Fullerton,Mens,Hats,BLOCKED HATS TRKR IN,4LU,16.99,3.28,13.71,0.806945262,11598
2015,Fullerton,Mens,Hats,PHTM VAPOR HATS PHTM IN,00A,21.99,6.84,15.15,0.688949523,4091
2015,Fullerton,Mens,Hats,ICON SLASH HATS FFSN IN,00A,21.99,6.81,15.18,0.690313779,10557
2015,Fullerton,Mens,Hats,ICON SLASH HATS FFSN IN,01V,21.99,6.81,15.18,0.690313779,3181
2015,Fullerton,Mens,Hats,ICON SLASH HATS FFSN IN,4CA,21.99,6.81,15.18,0.690313779,8331
2015,Fullerton,Mens,Hats,PHTM PACFIC HATS FFIT IN,05V,21.99,6.79,15.2,0.691223283,4330
2015,Fullerton,Mens,Hats,ORGNL WSHD HATS FFSN IN,3HU,19.99,4.73,15.26,0.763381691,11340
2015,Fullerton,Mens,Hats,ORGNL WSHD HATS FFSN IN,TNV,19.99,4.73,15.26,0.763381691,5054
2015,Fullerton,Mens,Hats,BUNTING HATS FFTR IN,CMO,19.99,4.47,15.52,0.776388194,4599
2015,Fullerton,Mens,Hats,BLOCK PARTY HATS FFTR IN,46V,19.99,4.25,15.74,0.787393697,7262
2015,Fullerton,Mens,Hats,TUMBLER HATS FFIT IN,45B,21.99,6.25,15.74,0.7157799,10744
2015,Fullerton,Mens,Hats,TUMBLER HATS FFIT IN,6DL,21.99,6.25,15.74,0.7157799,8283
2015,Fullerton,Mens,Hats,110 LOCALS HATS FFSN IN,44B,21.99,6.12,15.87,0.721691678,9672
2015,Fullerton,Mens,Hats,ONE AND TEXTRS HAT FFIT IN,40W,21.99,6.09,15.9,0.723055935,6695
2015,Fullerton,Mens,Hats,LEGACY TRKR HATS FFTR SM,00A,21.99,6.08,15.91,0.723510687,11023
2015,Fullerton,Mens,Hats,BUMP 4.0 HATS FFIT IN,44B,21.99,6.07,15.92,0.723965439,7833
2015,Fullerton,Mens,Hats,ONE AND TEXTRS HAT FFIT IN,01V,21.99,6,15.99,0.727148704,3388
2015,Fullerton,Mens,Hats,BLACK SUITS HATS FFIT IN,06F,21.99,6,15.99,0.727148704,7384
2015,Fullerton,Mens,Hats,BLACK SUITS HATS FFIT IN,BGRA,21.99,6,15.99,0.727148704,10265
2015,Fullerton,Mens,Hats,BLACK SUITS HATS FFIT IN,BKV,21.99,6,15.99,0.727148704,5510
2015,Fullerton,Mens,Hats,BLACK SUITS HATS FFIT IN,BLGR,21.99,6,15.99,0.727148704,11767
2015,Fullerton,Mens,Hats,BLACK SUITS HATS FFIT IN,BWHT,21.99,6,15.99,0.727148704,4932
2015,Fullerton,Mens,Hats,BLACK SUITS HATS FFIT IN,WHS,21.99,6,15.99,0.727148704,5016
2015,Fullerton,Mens,Hats,BUMP 5.0 HATS FFIT IN,46V,21.99,6,15.99,0.727148704,4304
2015,Fullerton,Mens,Hats,LOWERS HATS FFSN IN,2DH,21.99,5.81,16.18,0.735788995,10982
2015,Fullerton,Mens,Hats,LOWERS HATS FFSN IN,TNV,21.99,5.81,16.18,0.735788995,6600
2015,Fullerton,Mens,Hats,BLOCKED TRKR HATS TRKR IN,HTYL,19.99,3.74,16.25,0.812906453,10844
2015,Fullerton,Mens,Hats,BLOCKED TRKR HATS TRKR IN,RNGR,19.99,3.74,16.25,0.812906453,6774
2015,Fullerton,Mens,Hats,HAMILTON HATS FFIT IN,3LC,21.99,5.73,16.26,0.739427012,5578
2015,Fullerton,Mens,Hats,HAMILTON HATS FFIT IN,40W,21.99,5.73,16.26,0.739427012,6512
2015,Fullerton,Mens,Hats,BLOCKED TRKR HATS TRKR IN,44B,19.99,3.6,16.39,0.819909955,7862
2015,Fullerton,Mens,Hats,VERDONE HATS FFIT IN,2EL,21.99,5.58,16.41,0.746248295,4094
2015,Fullerton,Mens,Hats,VERDONE HATS FFIT IN,45B,21.99,5.58,16.41,0.746248295,10547
2015,Fullerton,Mens,Hats,VERDONE HATS FFIT IN,65N,21.99,5.58,16.41,0.746248295,8562
2015,Fullerton,Mens,Hats,KRUSH SNAPPER HATS FFSN IN,CMO,21.99,5.45,16.54,0.752160073,6223
2015,Fullerton,Mens,Hats,BLACK SUITS HATS FFIT IN,BCND,21.99,5.22,16.77,0.762619372,7412
2015,Fullerton,Mens,Hats,STADIUM REG HATS FFSN IN,BRZL,21.99,5.16,16.83,0.765347885,9823
2015,Fullerton,Mens,Hats,STADIUM REG HATS FFSN IN,CNDA,21.99,5.16,16.83,0.765347885,9218
2015,Fullerton,Mens,Hats,STADIUM REG HATS FFSN IN,MEXI,21.99,5.16,16.83,0.765347885,9319
2015,Fullerton,Mens,Hats,ONE AND ONLY BLK FLEXFIT,BLK,21.99,4.44,17.55,0.798090041,10581
2015,Fullerton,Mens,Hats,ONE AND ONLY BLK FLEXFIT,CYA,21.99,4.44,17.55,0.798090041,11361
2015,Fullerton,Mens,Hats,ONE AND ONLY BLK FLEXFIT,WHT,21.99,4.44,17.55,0.798090041,9863
2015,Fullerton,Mens,Hats,DRI FIT ICON HATS FFSN IN,4GD,24.99,6.62,18.37,0.735094038,9335
2015,Fullerton,Mens,Hats,BLOCKED TRKR HATS TRKR IN,4LU,21.99,3.58,18.41,0.837198727,11665
2015,Fullerton,Mens,Hats,DRI FIT ICON HATS FFSN IN,00A,24.99,6.57,18.42,0.737094838,9437
2015,Fullerton,Mens,Hats,DRI FIT ICON HATS FFSN IN,06B,24.99,6.57,18.42,0.737094838,11339
2015,Fullerton,Mens,Hats,DRI FIT ICON HATS FFSN IN,4CA,24.99,6.57,18.42,0.737094838,8853
2015,Fullerton,Mens,Hats,PHTM O AND O HAT FFIT IN,3KE,24.99,6.5,18.49,0.739895958,9146
2015,Fullerton,Mens,Hats,DRY OUT HATS FFIT IN,06B,24.99,6.31,18.68,0.747499,10138
2015,Fullerton,Mens,Hats,DRY OUT HATS FFIT IN,4GD,24.99,6.31,18.68,0.747499,11340
2015,Fullerton,Mens,Hats,DRY OUT HATS FFIT IN,44B,24.99,5.88,19.11,0.764705882,5165
2015,Fullerton,Mens,Hats,PHTM BOARDWALK HATS FFIT IN,3BD,24.99,5.78,19.21,0.768707483,10082
2015,Fullerton,Mens,Hats,PHTM BRDWK HATS FFIT IN,46V,24.99,5.78,19.21,0.768707483,9707
